paperID	authorID	main
21399	10091	Yes
21400	10110	Yes
21401	10032	Yes
21402	10060	Yes
21403	10003	Yes
21404	10060	Yes
21405	10122	Yes
21406	10098	Yes
21407	10025	Yes
21408	10089	Yes
21409	10081	Yes
21410	10089	Yes
21411	10070	Yes
21412	10038	Yes
21413	10038	Yes
21414	10038	Yes
21415	10101	Yes
21416	10105	Yes
21417	10138	Yes
21418	10006	Yes
21419	10011	Yes
21420	10097	Yes
21421	10014	Yes
21422	10055	Yes
21423	10119	Yes
21424	10128	Yes
21425	10133	Yes
21426	10023	Yes
21427	10095	Yes
21428	10086	Yes
21429	10099	Yes
21430	10141	Yes
21431	10044	Yes
21432	10044	Yes
21433	10109	Yes
21434	10113	Yes
21435	10065	Yes
21436	10087	Yes
21437	10093	Yes
21438	10081	Yes
21439	10111	Yes
21440	10044	Yes
21441	10118	Yes
21442	10101	Yes
21443	10027	Yes
21444	10064	Yes
21445	10093	Yes
21446	10048	Yes
21447	10006	Yes
21448	10133	Yes
21449	10064	Yes
21450	10086	Yes
21451	10060	Yes
21452	10142	Yes
21453	10051	Yes
21454	10085	Yes
21455	10134	Yes
21456	10081	Yes
21457	10072	Yes
21458	10136	Yes
21459	10148	Yes
21460	10054	Yes
21461	10105	Yes
21462	10053	Yes
21463	10050	Yes
21464	10032	Yes
21465	10001	Yes
21466	10100	Yes
21467	10039	Yes
21468	10009	Yes
21469	10144	Yes
21470	10046	Yes
21471	10024	Yes
21472	10113	Yes
21473	10113	Yes
21474	10100	Yes
21475	10029	Yes
21476	10019	Yes
21477	10080	Yes
21478	10009	Yes
21479	10078	Yes
21480	10043	Yes
21481	10124	Yes
21482	10010	Yes
21483	10048	Yes
21484	10105	Yes
21485	10126	Yes
21486	10075	Yes
21487	10048	Yes
21488	10126	Yes
21489	10029	Yes
21490	10072	Yes
21491	10081	Yes
21492	10059	Yes
21493	10049	Yes
21494	10081	Yes
21495	10036	Yes
21496	10127	Yes
21497	10098	Yes
21498	10062	Yes
21499	10108	Yes
21500	10120	Yes
21501	10090	Yes
21502	10060	Yes
21503	10098	Yes
21504	10136	Yes
21505	10060	Yes
21506	10004	Yes
21507	10109	Yes
21508	10031	Yes
21509	10065	Yes
21510	10103	Yes
21511	10120	Yes
21512	10130	Yes
21513	10046	Yes
21514	10113	Yes
21515	10025	Yes
21516	10111	Yes
21517	10149	Yes
21518	10120	Yes
21519	10011	Yes
21520	10079	Yes
21521	10080	Yes
21522	10107	Yes
21523	10070	Yes
21524	10077	Yes
21525	10111	Yes
21526	10045	Yes
21527	10107	Yes
21528	10141	Yes
21529	10089	Yes
21530	10134	Yes
21531	10046	Yes
21532	10025	Yes
21533	10061	Yes
21534	10042	Yes
21535	10115	Yes
21536	10017	Yes
21537	10039	Yes
21538	10084	Yes
21539	10032	Yes
21540	10065	Yes
21541	10145	Yes
21542	10133	Yes
21543	10133	Yes
21544	10054	Yes
21545	10067	Yes
21546	10044	Yes
21547	10100	Yes
21548	10048	Yes
21549	10150	Yes
21550	10071	Yes
21551	10138	Yes
21552	10048	Yes
21553	10024	Yes
21554	10094	Yes
21555	10115	Yes
21556	10035	Yes
21557	10127	Yes
21558	10093	Yes
21559	10120	Yes
21560	10035	Yes
21561	10068	Yes
21562	10138	Yes
21563	10042	Yes
21564	10149	Yes
21565	10147	Yes
21566	10006	Yes
21567	10134	Yes
21568	10040	Yes
21569	10100	Yes
21570	10065	Yes
21571	10071	Yes
21572	10118	Yes
21573	10119	Yes
21574	10030	Yes
21575	10075	Yes
21576	10118	Yes
21577	10081	Yes
21578	10074	Yes
21579	10004	Yes
21580	10107	Yes
21581	10150	Yes
21582	10024	Yes
21583	10136	Yes
21584	10149	Yes
21585	10095	Yes
21586	10036	Yes
21587	10038	Yes
21588	10057	Yes
21589	10039	Yes
21590	10136	Yes
21591	10101	Yes
21592	10081	Yes
21593	10123	Yes
21594	10149	Yes
21595	10068	Yes
21596	10129	Yes
21597	10127	Yes
21598	10086	Yes
21599	10107	Yes
21600	10046	Yes
21601	10058	Yes
21602	10088	Yes
21603	10141	Yes
21604	10062	Yes
21605	10132	Yes
21606	10048	Yes
21607	10056	Yes
21608	10148	Yes
21609	10060	Yes
21610	10046	Yes
21611	10040	Yes
21612	10132	Yes
21613	10112	Yes
21614	10132	Yes
21615	10074	Yes
21616	10063	Yes
21617	10020	Yes
21618	10104	Yes
21619	10109	Yes
21620	10008	Yes
21621	10057	Yes
21622	10062	Yes
21623	10146	Yes
21624	10070	Yes
21625	10086	Yes
21626	10034	Yes
21627	10026	Yes
21628	10062	Yes
21629	10141	Yes
21630	10131	Yes
21631	10010	Yes
21632	10105	Yes
21633	10058	Yes
21634	10034	Yes
21635	10132	Yes
21636	10060	Yes
21637	10106	Yes
21638	10145	Yes
21639	10082	Yes
21640	10143	Yes
21641	10147	Yes
21642	10095	Yes
21643	10086	Yes
21644	10096	Yes
21645	10049	Yes
21646	10020	Yes
21647	10098	Yes
21648	10047	Yes
21649	10040	Yes
21650	10142	Yes
21651	10037	Yes
21652	10054	Yes
21653	10009	Yes
21654	10071	Yes
21655	10046	Yes
21656	10090	Yes
21657	10103	Yes
21658	10113	Yes
21659	10042	Yes
21660	10092	Yes
21661	10001	Yes
21662	10066	Yes
21663	10084	Yes
21664	10128	Yes
21665	10002	Yes
21666	10114	Yes
21667	10077	Yes
21668	10009	Yes
21669	10125	Yes
21670	10107	Yes
21671	10002	Yes
21672	10054	Yes
21673	10043	Yes
21674	10122	Yes
21675	10097	Yes
21676	10014	Yes
21677	10089	Yes
21678	10048	Yes
21679	10012	Yes
21680	10009	Yes
21681	10058	Yes
21682	10085	Yes
21683	10002	Yes
21684	10006	Yes
21685	10122	Yes
21686	10008	Yes
21687	10010	Yes
21688	10089	Yes
21689	10142	Yes
21690	10101	Yes
21691	10049	Yes
21692	10043	Yes
21693	10068	Yes
21694	10080	Yes
21695	10023	Yes
21696	10108	Yes
21697	10100	Yes
21698	10029	Yes
21699	10021	Yes
21700	10010	Yes
21701	10054	Yes
21702	10022	Yes
21703	10064	Yes
21704	10036	Yes
21705	10037	Yes
21706	10048	Yes
21707	10141	Yes
21708	10116	Yes
21709	10110	Yes
21710	10134	Yes
21711	10138	Yes
21712	10073	Yes
21713	10137	Yes
21714	10100	Yes
21715	10039	Yes
21716	10024	Yes
21717	10052	Yes
21718	10135	Yes
21719	10027	Yes
21720	10123	Yes
21721	10107	Yes
21722	10110	Yes
21723	10113	Yes
21724	10029	Yes
21725	10027	Yes
21726	10013	Yes
21727	10132	Yes
21728	10102	Yes
21729	10102	Yes
21730	10144	Yes
21731	10066	Yes
21732	10064	Yes
21733	10077	Yes
21734	10069	Yes
21735	10124	Yes
21736	10087	Yes
21737	10018	Yes
21738	10018	Yes
21739	10132	Yes
21740	10102	Yes
21741	10149	Yes
21742	10038	Yes
21743	10105	Yes
21744	10097	Yes
21745	10032	Yes
21746	10121	Yes
21747	10133	Yes
21748	10071	Yes
21749	10131	Yes
21750	10054	Yes
21751	10096	Yes
21752	10015	Yes
21753	10108	Yes
21754	10028	Yes
21755	10057	Yes
21756	10079	Yes
21757	10016	Yes
21758	10111	Yes
21759	10135	Yes
21760	10039	Yes
21761	10030	Yes
21762	10004	Yes
21763	10007	Yes
21764	10044	Yes
21765	10138	Yes
21766	10150	Yes
21767	10011	Yes
21768	10137	Yes
21769	10046	Yes
21770	10116	Yes
21771	10140	Yes
21772	10086	Yes
21773	10025	Yes
21774	10113	Yes
21775	10014	Yes
21776	10093	Yes
21777	10123	Yes
21778	10130	Yes
21779	10078	Yes
21780	10133	Yes
21781	10135	Yes
21782	10009	Yes
21783	10075	Yes
21784	10086	Yes
21785	10104	Yes
21786	10069	Yes
21787	10115	Yes
21788	10035	Yes
21789	10028	Yes
21790	10023	Yes
21791	10045	Yes
21792	10117	Yes
21793	10101	Yes
21794	10137	Yes
21795	10093	Yes
21796	10065	Yes
21797	10113	Yes
21798	10096	Yes
21799	10050	Yes
21800	10052	Yes
21801	10021	Yes
21802	10100	Yes
21803	10005	Yes
21804	10046	Yes
21805	10127	Yes
21806	10075	Yes
21807	10058	Yes
21808	10042	Yes
21809	10029	Yes
21810	10010	Yes
21811	10126	Yes
21812	10036	Yes
21813	10131	Yes
21814	10127	Yes
21815	10068	Yes
21816	10101	Yes
21817	10123	Yes
21818	10146	Yes
21819	10089	Yes
21820	10048	Yes
21821	10030	Yes
21822	10028	Yes
21823	10023	Yes
21824	10048	Yes
21825	10096	Yes
21826	10040	Yes
21827	10150	Yes
21828	10112	Yes
21829	10092	Yes
21830	10059	Yes
21831	10126	Yes
21832	10081	Yes
21833	10089	Yes
21834	10042	Yes
21835	10037	Yes
21836	10138	Yes
21837	10049	Yes
21838	10088	Yes
21839	10006	Yes
21840	10014	Yes
21841	10023	Yes
21842	10145	Yes
21843	10110	Yes
21844	10024	Yes
21845	10140	Yes
21846	10133	Yes
21847	10118	Yes
21848	10060	Yes
21849	10132	Yes
21850	10067	Yes
21851	10069	Yes
21852	10094	Yes
21853	10001	Yes
21854	10006	Yes
21855	10121	Yes
21856	10078	Yes
21857	10012	Yes
21858	10138	Yes
21859	10066	Yes
21860	10019	Yes
21861	10068	Yes
21862	10028	Yes
21863	10075	Yes
21864	10147	Yes
21865	10067	Yes
21866	10034	Yes
21867	10028	Yes
21868	10087	Yes
21869	10059	Yes
21870	10006	Yes
21871	10038	Yes
21872	10048	Yes
21873	10063	Yes
21874	10011	Yes
21875	10121	Yes
21876	10143	Yes
21877	10067	Yes
21878	10143	Yes
21879	10105	Yes
21880	10018	Yes
21881	10073	Yes
21882	10040	Yes
21883	10073	Yes
21884	10049	Yes
21885	10081	Yes
21886	10132	Yes
21887	10019	Yes
21888	10034	Yes
21889	10058	Yes
21890	10123	Yes
21891	10069	Yes
21892	10055	Yes
21893	10024	Yes
21894	10068	Yes
21895	10057	Yes
21896	10089	Yes
21897	10005	Yes
21898	10004	Yes
21899	10062	Yes
21900	10139	Yes
21901	10141	Yes
21902	10061	Yes
21903	10026	Yes
21904	10134	Yes
21905	10123	Yes
21906	10131	Yes
21907	10046	Yes
21908	10099	Yes
21909	10100	Yes
21910	10072	Yes
21911	10009	Yes
21912	10069	Yes
21913	10059	Yes
21914	10109	Yes
21915	10015	Yes
21916	10136	Yes
21917	10056	Yes
21918	10061	Yes
21919	10087	Yes
21920	10105	Yes
21921	10046	Yes
21922	10085	Yes
21923	10028	Yes
21924	10097	Yes
21925	10074	Yes
21926	10136	Yes
21927	10039	Yes
21928	10011	Yes
21929	10112	Yes
21930	10013	Yes
21931	10097	Yes
21932	10110	Yes
21933	10031	Yes
21934	10048	Yes
21935	10108	Yes
21936	10035	Yes
21937	10053	Yes
21938	10031	Yes
21939	10031	Yes
21940	10018	Yes
21941	10071	Yes
21942	10096	Yes
21943	10059	Yes
21944	10116	Yes
21945	10101	Yes
21946	10085	Yes
21947	10134	Yes
21948	10022	Yes
21949	10021	Yes
21950	10091	Yes
21951	10124	Yes
21952	10086	Yes
21953	10088	Yes
21954	10118	Yes
21955	10009	Yes
21956	10013	Yes
21957	10085	Yes
21958	10081	Yes
21959	10020	Yes
21960	10120	Yes
21961	10081	Yes
21962	10077	Yes
21963	10010	Yes
21964	10025	Yes
21965	10083	Yes
21966	10037	Yes
21967	10026	Yes
21968	10147	Yes
21969	10142	Yes
21970	10129	Yes
21971	10007	Yes
21972	10023	Yes
21973	10094	Yes
21974	10141	Yes
21975	10046	Yes
21976	10131	Yes
21977	10074	Yes
21978	10068	Yes
21979	10128	Yes
21980	10139	Yes
21981	10125	Yes
21982	10094	Yes
21983	10046	Yes
21984	10111	Yes
21985	10011	Yes
21986	10015	Yes
21987	10114	Yes
21988	10134	Yes
21989	10021	Yes
21990	10144	Yes
21991	10100	Yes
21992	10108	Yes
21993	10091	Yes
21994	10071	Yes
21995	10035	Yes
21996	10089	Yes
21997	10046	Yes
21998	10051	Yes
21999	10132	Yes
22000	10083	Yes
20001	10057	No
20002	10131	No
20003	10122	No
20004	10116	No
20005	10059	No
20006	10049	No
20007	10035	No
20008	10104	No
20009	10134	No
20010	10042	No
20011	10106	No
20012	10022	No
20013	10080	No
20014	10096	No
20015	10035	No
20016	10100	No
20017	10027	No
20018	10045	No
20019	10085	No
20020	10112	No
20021	10009	No
20022	10098	No
20023	10071	No
20024	10085	No
20025	10113	No
20026	10054	No
20027	10081	No
20028	10007	No
20029	10116	No
20030	10069	No
20031	10092	No
20032	10108	No
20033	10023	No
20034	10022	No
20035	10148	No
20036	10142	No
20037	10135	No
20038	10114	No
20039	10027	No
20040	10016	No
20041	10075	No
20042	10047	No
20043	10099	No
20044	10037	No
20045	10051	No
20046	10105	No
20047	10055	No
20048	10074	No
20049	10048	No
20050	10127	No
20051	10035	No
20052	10147	No
20053	10013	No
20054	10002	No
20055	10071	No
20056	10021	No
20057	10113	No
20058	10075	No
20059	10062	No
20060	10041	No
20061	10073	No
20062	10080	No
20063	10001	No
20064	10137	No
20065	10067	No
20066	10141	No
20067	10058	No
20068	10131	No
20069	10035	No
20070	10079	No
20071	10073	No
20072	10124	No
20073	10079	No
20074	10058	No
20075	10026	No
20076	10128	No
20077	10085	No
20078	10050	No
20079	10012	No
20080	10002	No
20081	10039	No
20082	10067	No
20083	10119	No
20084	10123	No
20085	10037	No
20086	10069	No
20087	10124	No
20088	10112	No
20089	10037	No
20090	10035	No
20091	10130	No
20092	10056	No
20093	10009	No
20094	10121	No
20095	10041	No
20096	10004	No
20097	10111	No
20098	10149	No
20099	10052	No
20100	10019	No
20101	10002	No
20102	10092	No
20103	10075	No
20104	10021	No
20105	10066	No
20106	10021	No
20107	10091	No
20108	10019	No
20109	10132	No
20110	10069	No
20111	10109	No
20112	10094	No
20113	10017	No
20114	10012	No
20115	10063	No
20116	10047	No
20117	10130	No
20118	10084	No
20119	10126	No
20120	10110	No
20121	10009	No
20122	10052	No
20123	10109	No
20124	10040	No
20125	10049	No
20126	10066	No
20127	10054	No
20128	10059	No
20129	10118	No
20130	10069	No
20131	10126	No
20132	10005	No
20133	10115	No
20134	10072	No
20135	10132	No
20136	10033	No
20137	10064	No
20138	10139	No
20139	10095	No
20140	10145	No
20141	10007	No
20142	10150	No
20143	10071	No
20144	10118	No
20145	10066	No
20146	10025	No
20147	10093	No
20148	10052	No
20149	10096	No
20150	10137	No
20151	10150	No
20152	10107	No
20153	10007	No
20154	10047	No
20155	10054	No
20156	10088	No
20157	10124	No
20158	10114	No
20159	10087	No
20160	10150	No
20161	10032	No
20162	10065	No
20163	10073	No
20164	10089	No
20165	10086	No
20166	10018	No
20167	10067	No
20168	10089	No
20169	10055	No
20170	10017	No
20171	10095	No
20172	10078	No
20173	10143	No
20174	10138	No
20175	10050	No
20176	10132	No
20177	10013	No
20178	10057	No
20179	10018	No
20180	10114	No
20181	10130	No
20182	10039	No
20183	10032	No
20184	10012	No
20185	10138	No
20186	10004	No
20187	10068	No
20188	10131	No
20189	10014	No
20190	10092	No
20191	10049	No
20192	10030	No
20193	10052	No
20194	10149	No
20195	10002	No
20196	10013	No
20197	10042	No
20198	10136	No
20199	10081	No
20200	10149	No
20201	10054	No
20202	10110	No
20203	10026	No
20204	10014	No
20205	10017	No
20206	10006	No
20207	10086	No
20208	10091	No
20209	10129	No
20210	10137	No
20211	10049	No
20212	10103	No
20213	10088	No
20214	10105	No
20215	10065	No
20216	10107	No
20217	10020	No
20218	10047	No
20219	10143	No
20220	10085	No
20221	10072	No
20222	10055	No
20223	10086	No
20224	10120	No
20225	10040	No
20226	10024	No
20227	10018	No
20228	10006	No
20229	10001	No
20230	10136	No
20231	10044	No
20232	10126	No
20233	10088	No
20234	10058	No
20235	10011	No
20236	10071	No
20237	10142	No
20238	10012	No
20239	10086	No
20240	10035	No
20241	10098	No
20242	10101	No
20243	10040	No
20244	10150	No
20245	10020	No
20246	10085	No
20247	10001	No
20248	10071	No
20249	10031	No
20250	10099	No
20251	10009	No
20252	10076	No
20253	10054	No
20254	10059	No
20255	10094	No
20256	10030	No
20257	10129	No
20258	10039	No
20259	10085	No
20260	10117	No
20261	10077	No
20262	10027	No
20263	10104	No
20264	10140	No
20265	10122	No
20266	10126	No
20267	10098	No
20268	10044	No
20269	10070	No
20270	10138	No
20271	10008	No
20272	10015	No
20273	10149	No
20274	10108	No
20275	10020	No
20276	10145	No
20277	10035	No
20278	10013	No
20279	10015	No
20280	10139	No
20281	10057	No
20282	10017	No
20283	10041	No
20284	10022	No
20285	10083	No
20286	10037	No
20287	10117	No
20288	10041	No
20289	10022	No
20290	10065	No
20291	10058	No
20292	10117	No
20293	10029	No
20294	10128	No
20295	10050	No
20296	10035	No
20297	10118	No
20298	10042	No
20299	10103	No
20300	10150	No
20301	10083	No
20302	10048	No
20303	10109	No
20304	10053	No
20305	10070	No
20306	10128	No
20307	10088	No
20308	10088	No
20309	10083	No
20310	10006	No
20311	10008	No
20312	10008	No
20313	10141	No
20314	10019	No
20315	10023	No
20316	10055	No
20317	10075	No
20318	10148	No
20319	10113	No
20320	10037	No
20321	10078	No
20322	10092	No
20323	10104	No
20324	10136	No
20325	10087	No
20326	10037	No
20327	10113	No
20328	10088	No
20329	10011	No
20330	10119	No
20331	10057	No
20332	10103	No
20333	10132	No
20334	10031	No
20335	10007	No
20336	10088	No
20337	10101	No
20338	10128	No
20339	10017	No
20340	10086	No
20341	10102	No
20342	10065	No
20343	10003	No
20344	10094	No
20345	10100	No
20346	10101	No
20347	10140	No
20348	10067	No
20349	10132	No
20350	10103	No
20351	10009	No
20352	10065	No
20353	10029	No
20354	10068	No
20355	10006	No
20356	10118	No
20357	10022	No
20358	10096	No
20359	10077	No
20360	10077	No
20361	10125	No
20362	10106	No
20363	10006	No
20364	10003	No
20365	10041	No
20366	10009	No
20367	10105	No
20368	10045	No
20369	10148	No
20370	10029	No
20371	10121	No
20372	10005	No
20373	10070	No
20374	10149	No
20375	10145	No
20376	10032	No
20377	10142	No
20378	10039	No
20379	10094	No
20380	10116	No
20381	10081	No
20382	10064	No
20383	10027	No
20384	10040	No
20385	10073	No
20386	10043	No
20387	10091	No
20388	10043	No
20389	10060	No
20390	10044	No
20391	10056	No
20392	10083	No
20393	10003	No
20394	10144	No
20395	10020	No
20396	10131	No
20397	10019	No
20398	10120	No
20399	10046	No
20400	10058	No
20401	10114	No
20402	10141	No
20403	10033	No
20404	10022	No
20405	10137	No
20406	10131	No
20407	10018	No
20408	10124	No
20409	10107	No
20410	10027	No
20411	10095	No
20412	10058	No
20413	10046	No
20414	10012	No
20415	10078	No
20416	10053	No
20417	10106	No
20418	10024	No
20419	10098	No
20420	10129	No
20421	10013	No
20422	10043	No
20423	10108	No
20424	10023	No
20425	10086	No
20426	10029	No
20427	10092	No
20428	10090	No
20429	10114	No
20430	10122	No
20431	10001	No
20432	10065	No
20433	10135	No
20434	10145	No
20435	10113	No
20436	10007	No
20437	10017	No
20438	10070	No
20439	10074	No
20440	10020	No
20441	10137	No
20442	10096	No
20443	10090	No
20444	10080	No
20445	10137	No
20446	10077	No
20447	10119	No
20448	10022	No
20449	10005	No
20450	10003	No
20451	10070	No
20452	10068	No
20453	10077	No
20454	10056	No
20455	10011	No
20456	10136	No
20457	10006	No
20458	10002	No
20459	10147	No
20460	10139	No
20461	10045	No
20462	10004	No
20463	10104	No
20464	10043	No
20465	10039	No
20466	10148	No
20467	10120	No
20468	10101	No
20469	10102	No
20470	10092	No
20471	10099	No
20472	10061	No
20473	10136	No
20474	10004	No
20475	10077	No
20476	10003	No
20477	10125	No
20478	10060	No
20479	10057	No
20480	10114	No
20481	10040	No
20482	10051	No
20483	10051	No
20484	10055	No
20485	10060	No
20486	10054	No
20487	10049	No
20488	10053	No
20489	10122	No
20490	10146	No
20491	10127	No
20492	10010	No
20493	10126	No
20494	10096	No
20495	10124	No
20496	10128	No
20497	10141	No
20498	10075	No
20499	10039	No
20500	10150	No
20501	10016	No
20502	10065	No
20503	10148	No
20504	10129	No
20505	10141	No
20506	10012	No
20507	10109	No
20508	10110	No
20509	10066	No
20510	10071	No
20511	10072	No
20512	10016	No
20513	10061	No
20514	10106	No
20515	10031	No
20516	10137	No
20517	10114	No
20518	10107	No
20519	10054	No
20520	10074	No
20521	10104	No
20522	10068	No
20523	10056	No
20524	10110	No
20525	10080	No
20526	10138	No
20527	10085	No
20528	10022	No
20529	10056	No
20530	10087	No
20531	10116	No
20532	10014	No
20533	10109	No
20534	10092	No
20535	10049	No
20536	10103	No
20537	10114	No
20538	10115	No
20539	10115	No
20540	10098	No
20541	10020	No
20542	10080	No
20543	10111	No
20544	10110	No
20545	10018	No
20546	10110	No
20547	10027	No
20548	10087	No
20549	10146	No
20550	10022	No
20551	10117	No
20552	10054	No
20553	10045	No
20554	10095	No
20555	10014	No
20556	10143	No
20557	10055	No
20558	10123	No
20559	10106	No
20560	10083	No
20561	10129	No
20562	10076	No
20563	10028	No
20564	10127	No
20565	10007	No
20566	10146	No
20567	10027	No
20568	10097	No
20569	10087	No
20570	10018	No
20571	10144	No
20572	10147	No
20573	10121	No
20574	10117	No
20575	10109	No
20576	10073	No
20577	10120	No
20578	10112	No
20579	10038	No
20580	10077	No
20581	10150	No
20582	10032	No
20583	10061	No
20584	10144	No
20585	10020	No
20586	10046	No
20587	10011	No
20588	10102	No
20589	10109	No
20590	10051	No
20591	10137	No
20592	10063	No
20593	10021	No
20594	10065	No
20595	10054	No
20596	10091	No
20597	10044	No
20598	10093	No
20599	10108	No
20600	10131	No
20601	10005	No
20602	10004	No
20603	10110	No
20604	10132	No
20605	10078	No
20606	10055	No
20607	10018	No
20608	10009	No
20609	10074	No
20610	10091	No
20611	10102	No
20612	10056	No
20613	10003	No
20614	10050	No
20615	10087	No
20616	10117	No
20617	10060	No
20618	10021	No
20619	10086	No
20620	10019	No
20621	10005	No
20622	10083	No
20623	10132	No
20624	10096	No
20625	10124	No
20626	10137	No
20627	10048	No
20628	10014	No
20629	10009	No
20630	10019	No
20631	10131	No
20632	10044	No
20633	10096	No
20634	10020	No
20635	10129	No
20636	10145	No
20637	10013	No
20638	10112	No
20639	10074	No
20640	10008	No
20641	10042	No
20642	10050	No
20643	10029	No
20644	10081	No
20645	10147	No
20646	10026	No
20647	10036	No
20648	10077	No
20649	10113	No
20650	10047	No
20651	10058	No
20652	10106	No
20653	10128	No
20654	10077	No
20655	10121	No
20656	10109	No
20657	10009	No
20658	10106	No
20659	10135	No
20660	10115	No
20661	10041	No
20662	10028	No
20663	10056	No
20664	10055	No
20665	10088	No
20666	10029	No
20667	10040	No
20668	10045	No
20669	10061	No
20670	10037	No
20671	10069	No
20672	10035	No
20673	10001	No
20674	10106	No
20675	10067	No
20676	10004	No
20677	10076	No
20678	10019	No
20679	10092	No
20680	10123	No
20681	10040	No
20682	10134	No
20683	10013	No
20684	10120	No
20685	10097	No
20686	10031	No
20687	10087	No
20688	10027	No
20689	10017	No
20690	10032	No
20691	10005	No
20692	10068	No
20693	10019	No
20694	10050	No
20695	10085	No
20696	10073	No
20697	10083	No
20698	10109	No
20699	10139	No
20700	10085	No
20701	10087	No
20702	10147	No
20703	10115	No
20704	10053	No
20705	10116	No
20706	10054	No
20707	10059	No
20708	10035	No
20709	10111	No
20710	10060	No
20711	10065	No
20712	10021	No
20713	10064	No
20714	10016	No
20715	10066	No
20716	10003	No
20717	10123	No
20718	10087	No
20719	10036	No
20720	10040	No
20721	10147	No
20722	10009	No
20723	10077	No
20724	10016	No
20725	10115	No
20726	10128	No
20727	10035	No
20728	10136	No
20729	10035	No
20730	10070	No
20731	10034	No
20732	10023	No
20733	10114	No
20734	10023	No
20735	10041	No
20736	10092	No
20737	10048	No
20738	10123	No
20739	10100	No
20740	10020	No
20741	10132	No
20742	10043	No
20743	10042	No
20744	10025	No
20745	10072	No
20746	10118	No
20747	10061	No
20748	10097	No
20749	10015	No
20750	10080	No
20751	10015	No
20752	10063	No
20753	10002	No
20754	10146	No
20755	10050	No
20756	10052	No
20757	10066	No
20758	10050	No
20759	10042	No
20760	10095	No
20761	10054	No
20762	10050	No
20763	10132	No
20764	10086	No
20765	10138	No
20766	10034	No
20767	10040	No
20768	10039	No
20769	10108	No
20770	10118	No
20771	10136	No
20772	10076	No
20773	10083	No
20774	10023	No
20775	10029	No
20776	10018	No
20777	10023	No
20778	10054	No
20779	10147	No
20780	10015	No
20781	10128	No
20782	10055	No
20783	10138	No
20784	10077	No
20785	10028	No
20786	10078	No
20787	10037	No
20788	10051	No
20789	10035	No
20790	10039	No
20791	10086	No
20792	10060	No
20793	10024	No
20794	10069	No
20795	10098	No
20796	10060	No
20797	10035	No
20798	10114	No
20799	10138	No
20800	10061	No
20801	10082	No
20802	10037	No
20803	10140	No
20804	10106	No
20805	10127	No
20806	10053	No
20807	10139	No
20808	10030	No
20809	10122	No
20810	10022	No
20811	10026	No
20812	10047	No
20813	10073	No
20814	10117	No
20815	10034	No
20816	10057	No
20817	10065	No
20818	10058	No
20819	10112	No
20820	10042	No
20821	10023	No
20822	10027	No
20823	10049	No
20824	10092	No
20825	10060	No
20826	10018	No
20827	10143	No
20828	10105	No
20829	10014	No
20830	10043	No
20831	10078	No
20832	10022	No
20833	10137	No
20834	10146	No
20835	10085	No
20836	10065	No
20837	10006	No
20838	10055	No
20839	10109	No
20840	10009	No
20841	10005	No
20842	10115	No
20843	10048	No
20844	10128	No
20845	10102	No
20846	10038	No
20847	10099	No
20848	10005	No
20849	10062	No
20850	10043	No
20851	10023	No
20852	10142	No
20853	10037	No
20854	10067	No
20855	10008	No
20856	10085	No
20857	10050	No
20858	10034	No
20859	10124	No
20860	10057	No
20861	10061	No
20862	10075	No
20863	10026	No
20864	10141	No
20865	10055	No
20866	10023	No
20867	10095	No
20868	10111	No
20869	10019	No
20870	10097	No
20871	10122	No
20872	10056	No
20873	10112	No
20874	10076	No
20875	10035	No
20876	10022	No
20877	10016	No
20878	10016	No
20879	10047	No
20880	10125	No
20881	10050	No
20882	10060	No
20883	10137	No
20884	10105	No
20885	10147	No
20886	10102	No
20887	10064	No
20888	10019	No
20889	10079	No
20890	10143	No
20891	10059	No
20892	10082	No
20893	10046	No
20894	10129	No
20895	10028	No
20896	10046	No
20897	10055	No
20898	10049	No
20899	10108	No
20900	10128	No
20901	10070	No
20902	10142	No
20903	10065	No
20904	10098	No
20905	10084	No
20906	10072	No
20907	10088	No
20908	10099	No
20909	10108	No
20910	10101	No
20911	10128	No
20912	10134	No
20913	10067	No
20914	10043	No
20915	10129	No
20916	10107	No
20917	10003	No
20918	10018	No
20919	10056	No
20920	10029	No
20921	10019	No
20922	10026	No
20923	10117	No
20924	10084	No
20925	10135	No
20926	10096	No
20927	10038	No
20928	10081	No
20929	10089	No
20930	10142	No
20931	10102	No
20932	10052	No
20933	10038	No
20934	10104	No
20935	10106	No
20936	10094	No
20937	10150	No
20938	10007	No
20939	10125	No
20940	10010	No
20941	10038	No
20942	10049	No
20943	10010	No
20944	10025	No
20945	10021	No
20946	10097	No
20947	10022	No
20948	10135	No
20949	10027	No
20950	10006	No
20951	10070	No
20952	10018	No
20953	10027	No
20954	10014	No
20955	10046	No
20956	10005	No
20957	10008	No
20958	10073	No
20959	10056	No
20960	10069	No
20961	10048	No
20962	10011	No
20963	10037	No
20964	10066	No
20965	10057	No
20966	10101	No
20967	10084	No
20968	10037	No
20969	10079	No
20970	10108	No
20971	10101	No
20972	10138	No
20973	10099	No
20974	10042	No
20975	10002	No
20976	10097	No
20977	10111	No
20978	10100	No
20979	10036	No
20980	10133	No
20981	10022	No
20982	10025	No
20983	10109	No
20984	10054	No
20985	10087	No
20986	10028	No
20987	10083	No
20988	10050	No
20989	10149	No
20990	10109	No
20991	10062	No
20992	10110	No
20993	10102	No
20994	10131	No
20995	10092	No
20996	10042	No
