paperID,authorID,review,decision
21386,10102,Bad bad...,Denied
21387,10072,Nice Nice...,Approved
21388,10064,Bad bad...,Denied
21389,10012,Bad bad...,Denied
21390,10138,Bad bad...,Denied
21391,10096,Nice Nice...,Approved
21392,10091,Nice Nice...,Approved
21393,10139,Nice Nice...,Approved
21394,10099,Nice Nice...,Approved
21395,10139,Nice Nice...,Approved
21396,10117,Nice Nice...,Approved
21397,10099,Nice Nice...,Approved
21398,10072,Bad bad...,Denied
21399,10010,Bad bad...,Denied
21400,10075,Nice Nice...,Approved
21401,10082,Bad bad...,Denied
21402,10143,Bad bad...,Denied
21403,10015,Bad bad...,Denied
21404,10034,Nice Nice...,Approved
21405,10065,Nice Nice...,Approved
21406,10097,Bad bad...,Denied
21407,10101,Nice Nice...,Approved
21408,10139,Nice Nice...,Approved
21409,10124,Bad bad...,Denied
21410,10007,Bad bad...,Denied
21411,10099,Nice Nice...,Approved
21412,10134,Bad bad...,Denied
21413,10091,Bad bad...,Denied
21414,10013,Nice Nice...,Approved
21415,10003,Nice Nice...,Approved
21416,10040,Bad bad...,Denied
21417,10094,Bad bad...,Denied
21418,10074,Nice Nice...,Approved
21419,10085,Bad bad...,Denied
21420,10145,Nice Nice...,Approved
21421,10125,Bad bad...,Denied
21422,10088,Nice Nice...,Approved
21423,10078,Bad bad...,Denied
21424,10091,Nice Nice...,Approved
21425,10037,Bad bad...,Denied
21426,10138,Bad bad...,Denied
21427,10007,Nice Nice...,Approved
21428,10129,Bad bad...,Denied
21429,10104,Nice Nice...,Approved
21430,10079,Bad bad...,Denied
21431,10114,Nice Nice...,Approved
21432,10027,Bad bad...,Denied
21433,10127,Nice Nice...,Approved
21434,10017,Nice Nice...,Approved
21435,10102,Bad bad...,Denied
21436,10073,Bad bad...,Denied
21437,10148,Nice Nice...,Approved
21438,10063,Nice Nice...,Approved
21439,10112,Nice Nice...,Approved
21440,10040,Nice Nice...,Approved
21441,10145,Bad bad...,Denied
21442,10013,Bad bad...,Denied
21443,10082,Bad bad...,Denied
21444,10049,Bad bad...,Denied
21445,10025,Nice Nice...,Approved
21446,10090,Nice Nice...,Approved
21447,10088,Nice Nice...,Approved
21448,10148,Nice Nice...,Approved
21449,10135,Nice Nice...,Approved
21450,10089,Nice Nice...,Approved
21451,10114,Nice Nice...,Approved
21452,10064,Bad bad...,Denied
21453,10109,Bad bad...,Denied
21454,10068,Nice Nice...,Approved
21455,10001,Nice Nice...,Approved
21456,10148,Bad bad...,Denied
21457,10071,Nice Nice...,Approved
21458,10008,Bad bad...,Denied
21459,10144,Nice Nice...,Approved
21460,10045,Nice Nice...,Approved
21461,10016,Nice Nice...,Approved
21462,10113,Nice Nice...,Approved
21463,10056,Nice Nice...,Approved
21464,10036,Nice Nice...,Approved
21465,10002,Nice Nice...,Approved
21466,10123,Nice Nice...,Approved
21467,10139,Bad bad...,Denied
21468,10063,Nice Nice...,Approved
21469,10028,Nice Nice...,Approved
21470,10070,Bad bad...,Denied
21471,10009,Bad bad...,Denied
21472,10060,Nice Nice...,Approved
21473,10055,Bad bad...,Denied
21474,10040,Nice Nice...,Approved
21475,10023,Nice Nice...,Approved
21476,10096,Nice Nice...,Approved
21477,10063,Nice Nice...,Approved
21478,10079,Bad bad...,Denied
21479,10150,Nice Nice...,Approved
21480,10045,Bad bad...,Denied
21481,10030,Bad bad...,Denied
21482,10149,Nice Nice...,Approved
21483,10069,Bad bad...,Denied
21484,10107,Bad bad...,Denied
21485,10140,Bad bad...,Denied
21486,10127,Bad bad...,Denied
21487,10087,Nice Nice...,Approved
21488,10145,Nice Nice...,Approved
21489,10135,Bad bad...,Denied
21490,10053,Nice Nice...,Approved
21491,10047,Bad bad...,Denied
21492,10057,Nice Nice...,Approved
21493,10019,Bad bad...,Denied
21494,10063,Nice Nice...,Approved
21495,10127,Nice Nice...,Approved
21496,10061,Bad bad...,Denied
21497,10102,Nice Nice...,Approved
21498,10004,Nice Nice...,Approved
21499,10021,Bad bad...,Denied
21500,10112,Bad bad...,Denied
21501,10099,Bad bad...,Denied
21502,10088,Nice Nice...,Approved
21503,10039,Bad bad...,Denied
21504,10034,Nice Nice...,Approved
21505,10118,Nice Nice...,Approved
21506,10102,Nice Nice...,Approved
21507,10010,Bad bad...,Denied
21508,10080,Nice Nice...,Approved
21509,10048,Nice Nice...,Approved
21510,10131,Bad bad...,Denied
21511,10007,Bad bad...,Denied
21512,10105,Bad bad...,Denied
21513,10039,Nice Nice...,Approved
21514,10044,Bad bad...,Denied
21515,10136,Nice Nice...,Approved
21516,10011,Bad bad...,Denied
21517,10004,Nice Nice...,Approved
21518,10092,Bad bad...,Denied
21519,10065,Bad bad...,Denied
21520,10118,Nice Nice...,Approved
21521,10047,Bad bad...,Denied
21522,10098,Bad bad...,Denied
21523,10093,Nice Nice...,Approved
21524,10019,Nice Nice...,Approved
21525,10050,Bad bad...,Denied
21526,10042,Bad bad...,Denied
21527,10067,Nice Nice...,Approved
21528,10051,Nice Nice...,Approved
21529,10002,Nice Nice...,Approved
21530,10137,Bad bad...,Denied
21531,10081,Nice Nice...,Approved
21532,10073,Nice Nice...,Approved
21533,10075,Nice Nice...,Approved
21534,10081,Bad bad...,Denied
21535,10063,Bad bad...,Denied
21536,10066,Nice Nice...,Approved
21537,10052,Nice Nice...,Approved
21538,10035,Bad bad...,Denied
21539,10098,Nice Nice...,Approved
21540,10118,Bad bad...,Denied
21541,10092,Bad bad...,Denied
21542,10142,Nice Nice...,Approved
21543,10035,Nice Nice...,Approved
21544,10140,Bad bad...,Denied
21545,10049,Nice Nice...,Approved
21546,10123,Nice Nice...,Approved
21547,10144,Nice Nice...,Approved
21548,10036,Nice Nice...,Approved
21549,10093,Nice Nice...,Approved
21550,10045,Nice Nice...,Approved
21551,10011,Bad bad...,Denied
21552,10109,Nice Nice...,Approved
21553,10030,Nice Nice...,Approved
21554,10036,Bad bad...,Denied
21555,10108,Nice Nice...,Approved
21556,10048,Nice Nice...,Approved
21557,10037,Nice Nice...,Approved
21558,10045,Nice Nice...,Approved
21559,10028,Bad bad...,Denied
21560,10048,Bad bad...,Denied
21561,10143,Bad bad...,Denied
21562,10146,Nice Nice...,Approved
21563,10020,Bad bad...,Denied
21564,10066,Nice Nice...,Approved
21565,10023,Bad bad...,Denied
21566,10102,Nice Nice...,Approved
21567,10075,Bad bad...,Denied
21568,10117,Nice Nice...,Approved
21569,10033,Bad bad...,Denied
21570,10066,Nice Nice...,Approved
21571,10052,Nice Nice...,Approved
21572,10136,Nice Nice...,Approved
21573,10084,Nice Nice...,Approved
21574,10066,Bad bad...,Denied
21575,10147,Nice Nice...,Approved
21576,10043,Nice Nice...,Approved
21577,10089,Bad bad...,Denied
21578,10084,Bad bad...,Denied
21579,10006,Nice Nice...,Approved
21580,10038,Nice Nice...,Approved
21581,10140,Bad bad...,Denied
21582,10123,Bad bad...,Denied
21583,10092,Bad bad...,Denied
21584,10042,Bad bad...,Denied
21585,10035,Nice Nice...,Approved
21586,10062,Nice Nice...,Approved
21587,10143,Nice Nice...,Approved
21588,10091,Nice Nice...,Approved
21589,10070,Nice Nice...,Approved
21590,10009,Bad bad...,Denied
21591,10014,Bad bad...,Denied
21592,10020,Bad bad...,Denied
21593,10089,Nice Nice...,Approved
21594,10140,Nice Nice...,Approved
21595,10140,Nice Nice...,Approved
21596,10085,Nice Nice...,Approved
21597,10023,Nice Nice...,Approved
21598,10106,Bad bad...,Denied
21599,10025,Bad bad...,Denied
21600,10060,Bad bad...,Denied
21601,10084,Bad bad...,Denied
21602,10079,Bad bad...,Denied
21603,10028,Nice Nice...,Approved
21604,10007,Nice Nice...,Approved
21605,10055,Nice Nice...,Approved
21606,10122,Nice Nice...,Approved
21607,10012,Nice Nice...,Approved
21608,10109,Nice Nice...,Approved
21609,10109,Bad bad...,Denied
21610,10003,Bad bad...,Denied
21611,10026,Nice Nice...,Approved
21612,10091,Nice Nice...,Approved
21613,10134,Nice Nice...,Approved
21614,10131,Bad bad...,Denied
21615,10127,Bad bad...,Denied
21616,10025,Nice Nice...,Approved
21617,10041,Nice Nice...,Approved
21618,10135,Nice Nice...,Approved
21619,10091,Nice Nice...,Approved
21620,10009,Bad bad...,Denied
21621,10141,Bad bad...,Denied
21622,10089,Nice Nice...,Approved
21623,10087,Nice Nice...,Approved
21624,10022,Bad bad...,Denied
21625,10128,Bad bad...,Denied
21626,10012,Nice Nice...,Approved
21627,10132,Nice Nice...,Approved
21628,10102,Bad bad...,Denied
21629,10017,Bad bad...,Denied
21630,10090,Bad bad...,Denied
21631,10093,Nice Nice...,Approved
21632,10027,Bad bad...,Denied
21633,10063,Nice Nice...,Approved
21634,10101,Nice Nice...,Approved
21635,10125,Nice Nice...,Approved
21636,10043,Nice Nice...,Approved
21637,10113,Nice Nice...,Approved
21638,10005,Bad bad...,Denied
21639,10037,Nice Nice...,Approved
21640,10047,Nice Nice...,Approved
21641,10002,Bad bad...,Denied
21642,10026,Nice Nice...,Approved
21643,10010,Nice Nice...,Approved
21644,10056,Nice Nice...,Approved
21645,10072,Nice Nice...,Approved
21646,10047,Nice Nice...,Approved
21647,10030,Nice Nice...,Approved
21648,10114,Nice Nice...,Approved
21649,10120,Nice Nice...,Approved
21650,10017,Bad bad...,Denied
21651,10055,Nice Nice...,Approved
21652,10037,Nice Nice...,Approved
21653,10067,Bad bad...,Denied
21654,10115,Nice Nice...,Approved
21655,10113,Bad bad...,Denied
21656,10098,Nice Nice...,Approved
21657,10111,Bad bad...,Denied
21658,10101,Bad bad...,Denied
21659,10068,Nice Nice...,Approved
21660,10146,Nice Nice...,Approved
21661,10101,Nice Nice...,Approved
21662,10100,Nice Nice...,Approved
21663,10056,Bad bad...,Denied
21664,10056,Bad bad...,Denied
21665,10111,Bad bad...,Denied
21666,10094,Nice Nice...,Approved
21667,10044,Bad bad...,Denied
21668,10024,Nice Nice...,Approved
21669,10007,Nice Nice...,Approved
21670,10044,Bad bad...,Denied
21671,10023,Bad bad...,Denied
21672,10146,Bad bad...,Denied
21673,10037,Bad bad...,Denied
21674,10145,Nice Nice...,Approved
21675,10127,Nice Nice...,Approved
21676,10124,Nice Nice...,Approved
21677,10017,Bad bad...,Denied
21678,10099,Nice Nice...,Approved
21679,10120,Nice Nice...,Approved
21680,10082,Bad bad...,Denied
21681,10095,Bad bad...,Denied
21682,10106,Bad bad...,Denied
21683,10088,Nice Nice...,Approved
21684,10021,Nice Nice...,Approved
21685,10051,Bad bad...,Denied
21686,10111,Bad bad...,Denied
21687,10077,Bad bad...,Denied
21688,10058,Bad bad...,Denied
21689,10031,Nice Nice...,Approved
21690,10145,Nice Nice...,Approved
21691,10146,Nice Nice...,Approved
21692,10005,Nice Nice...,Approved
21693,10028,Bad bad...,Denied
21694,10052,Bad bad...,Denied
21695,10066,Nice Nice...,Approved
21696,10061,Nice Nice...,Approved
21697,10101,Nice Nice...,Approved
21698,10022,Bad bad...,Denied
21699,10040,Nice Nice...,Approved
21700,10040,Bad bad...,Denied
21701,10128,Nice Nice...,Approved
21702,10055,Bad bad...,Denied
21703,10142,Bad bad...,Denied
21704,10079,Nice Nice...,Approved
21705,10088,Bad bad...,Denied
21706,10011,Bad bad...,Denied
21707,10050,Bad bad...,Denied
21708,10005,Nice Nice...,Approved
21709,10149,Nice Nice...,Approved
21710,10003,Nice Nice...,Approved
21711,10017,Nice Nice...,Approved
21712,10091,Bad bad...,Denied
21713,10056,Bad bad...,Denied
21714,10120,Bad bad...,Denied
21715,10030,Nice Nice...,Approved
21716,10026,Nice Nice...,Approved
21717,10019,Bad bad...,Denied
21718,10014,Nice Nice...,Approved
21719,10031,Bad bad...,Denied
21720,10117,Bad bad...,Denied
21721,10117,Nice Nice...,Approved
21722,10064,Nice Nice...,Approved
21723,10081,Nice Nice...,Approved
21724,10095,Nice Nice...,Approved
21725,10037,Bad bad...,Denied
21726,10111,Nice Nice...,Approved
21727,10129,Nice Nice...,Approved
21728,10057,Nice Nice...,Approved
21729,10014,Nice Nice...,Approved
21730,10071,Nice Nice...,Approved
21731,10098,Bad bad...,Denied
21732,10061,Nice Nice...,Approved
21733,10140,Bad bad...,Denied
21734,10033,Bad bad...,Denied
21735,10053,Nice Nice...,Approved
21736,10028,Bad bad...,Denied
21737,10023,Nice Nice...,Approved
21738,10047,Bad bad...,Denied
21739,10085,Bad bad...,Denied
21740,10019,Nice Nice...,Approved
21741,10115,Nice Nice...,Approved
21742,10147,Bad bad...,Denied
21743,10037,Nice Nice...,Approved
21744,10031,Nice Nice...,Approved
21745,10085,Bad bad...,Denied
21746,10019,Nice Nice...,Approved
21747,10093,Bad bad...,Denied
21748,10141,Nice Nice...,Approved
21749,10021,Nice Nice...,Approved
21750,10042,Bad bad...,Denied
21751,10108,Bad bad...,Denied
21752,10111,Bad bad...,Denied
21753,10088,Bad bad...,Denied
21754,10072,Nice Nice...,Approved
21755,10040,Nice Nice...,Approved
21756,10132,Bad bad...,Denied
21757,10026,Bad bad...,Denied
21758,10047,Bad bad...,Denied
21759,10128,Nice Nice...,Approved
21760,10067,Nice Nice...,Approved
21761,10147,Bad bad...,Denied
21762,10064,Bad bad...,Denied
21763,10008,Nice Nice...,Approved
21764,10010,Bad bad...,Denied
21765,10019,Bad bad...,Denied
21766,10144,Bad bad...,Denied
21767,10071,Nice Nice...,Approved
21768,10136,Nice Nice...,Approved
21769,10086,Bad bad...,Denied
21770,10084,Bad bad...,Denied
21771,10115,Bad bad...,Denied
21772,10032,Bad bad...,Denied
21773,10024,Bad bad...,Denied
21774,10017,Nice Nice...,Approved
21775,10117,Bad bad...,Denied
21776,10015,Nice Nice...,Approved
21777,10025,Nice Nice...,Approved
21778,10080,Nice Nice...,Approved
21779,10016,Nice Nice...,Approved
21780,10081,Bad bad...,Denied
21781,10008,Bad bad...,Denied
21782,10086,Nice Nice...,Approved
21783,10121,Nice Nice...,Approved
21784,10093,Nice Nice...,Approved
21785,10088,Nice Nice...,Approved
21786,10085,Bad bad...,Denied
21787,10006,Nice Nice...,Approved
21788,10121,Bad bad...,Denied
21789,10108,Nice Nice...,Approved
21790,10041,Nice Nice...,Approved
21791,10087,Bad bad...,Denied
21792,10030,Nice Nice...,Approved
21793,10127,Nice Nice...,Approved
21794,10101,Nice Nice...,Approved
21795,10032,Nice Nice...,Approved
21796,10148,Bad bad...,Denied
21797,10123,Bad bad...,Denied
21798,10017,Nice Nice...,Approved
21799,10097,Nice Nice...,Approved
21800,10045,Bad bad...,Denied
21801,10056,Nice Nice...,Approved
21802,10004,Nice Nice...,Approved
21803,10016,Nice Nice...,Approved
21804,10007,Nice Nice...,Approved
21805,10018,Nice Nice...,Approved
21806,10052,Bad bad...,Denied
21807,10125,Nice Nice...,Approved
21808,10113,Nice Nice...,Approved
21809,10063,Bad bad...,Denied
21810,10001,Bad bad...,Denied
21811,10020,Nice Nice...,Approved
21812,10136,Nice Nice...,Approved
21813,10020,Nice Nice...,Approved
21814,10044,Nice Nice...,Approved
21815,10062,Bad bad...,Denied
21816,10147,Nice Nice...,Approved
21817,10131,Nice Nice...,Approved
21818,10128,Bad bad...,Denied
21819,10123,Nice Nice...,Approved
21820,10074,Bad bad...,Denied
21821,10116,Nice Nice...,Approved
21822,10021,Bad bad...,Denied
21823,10039,Nice Nice...,Approved
21824,10006,Bad bad...,Denied
21825,10003,Nice Nice...,Approved
21826,10061,Nice Nice...,Approved
21827,10135,Nice Nice...,Approved
21828,10125,Bad bad...,Denied
21829,10037,Nice Nice...,Approved
21830,10071,Nice Nice...,Approved
21831,10102,Bad bad...,Denied
21832,10136,Nice Nice...,Approved
21833,10127,Nice Nice...,Approved
21834,10119,Bad bad...,Denied
21835,10001,Nice Nice...,Approved
21836,10095,Bad bad...,Denied
21837,10005,Bad bad...,Denied
21838,10021,Nice Nice...,Approved
21839,10011,Nice Nice...,Approved
21840,10063,Nice Nice...,Approved
21841,10029,Nice Nice...,Approved
21842,10016,Bad bad...,Denied
21843,10046,Nice Nice...,Approved
21844,10021,Nice Nice...,Approved
21845,10108,Bad bad...,Denied
21846,10013,Bad bad...,Denied
21847,10063,Bad bad...,Denied
21848,10119,Nice Nice...,Approved
21849,10106,Bad bad...,Denied
21850,10015,Bad bad...,Denied
21851,10068,Bad bad...,Denied
21852,10097,Nice Nice...,Approved
21853,10137,Bad bad...,Denied
21854,10007,Bad bad...,Denied
21855,10023,Bad bad...,Denied
21856,10144,Bad bad...,Denied
21857,10105,Bad bad...,Denied
21858,10137,Nice Nice...,Approved
21859,10087,Nice Nice...,Approved
21860,10072,Nice Nice...,Approved
21861,10087,Bad bad...,Denied
21862,10057,Nice Nice...,Approved
21863,10092,Nice Nice...,Approved
21864,10071,Nice Nice...,Approved
21865,10147,Nice Nice...,Approved
21866,10052,Bad bad...,Denied
21867,10013,Nice Nice...,Approved
21868,10054,Nice Nice...,Approved
21869,10020,Nice Nice...,Approved
21870,10136,Nice Nice...,Approved
21871,10119,Bad bad...,Denied
21872,10078,Bad bad...,Denied
21873,10089,Nice Nice...,Approved
21874,10136,Nice Nice...,Approved
21875,10033,Bad bad...,Denied
21876,10149,Bad bad...,Denied
21877,10020,Nice Nice...,Approved
21878,10018,Nice Nice...,Approved
21879,10131,Nice Nice...,Approved
21880,10063,Bad bad...,Denied
21881,10088,Nice Nice...,Approved
21882,10140,Nice Nice...,Approved
21883,10136,Nice Nice...,Approved
21884,10019,Bad bad...,Denied
21885,10091,Nice Nice...,Approved
21886,10113,Nice Nice...,Approved
21887,10117,Nice Nice...,Approved
21888,10064,Nice Nice...,Approved
21889,10115,Nice Nice...,Approved
21890,10139,Bad bad...,Denied
21891,10028,Nice Nice...,Approved
21892,10094,Bad bad...,Denied
21893,10082,Bad bad...,Denied
21894,10076,Bad bad...,Denied
21895,10082,Nice Nice...,Approved
21896,10047,Nice Nice...,Approved
21897,10124,Bad bad...,Denied
21898,10120,Bad bad...,Denied
21899,10042,Bad bad...,Denied
21900,10034,Nice Nice...,Approved
21901,10037,Bad bad...,Denied
21902,10009,Nice Nice...,Approved
21903,10137,Bad bad...,Denied
21904,10010,Nice Nice...,Approved
21905,10003,Nice Nice...,Approved
21906,10116,Bad bad...,Denied
21907,10147,Nice Nice...,Approved
21908,10077,Nice Nice...,Approved
21909,10001,Nice Nice...,Approved
21910,10078,Bad bad...,Denied
21911,10072,Bad bad...,Denied
21912,10030,Bad bad...,Denied
21913,10005,Nice Nice...,Approved
21914,10108,Bad bad...,Denied
21915,10094,Nice Nice...,Approved
21916,10146,Bad bad...,Denied
21917,10028,Nice Nice...,Approved
21918,10102,Bad bad...,Denied
21919,10014,Bad bad...,Denied
21920,10036,Bad bad...,Denied
21921,10031,Nice Nice...,Approved
21922,10128,Bad bad...,Denied
21923,10076,Nice Nice...,Approved
21924,10110,Bad bad...,Denied
21925,10133,Bad bad...,Denied
21926,10039,Nice Nice...,Approved
21927,10053,Bad bad...,Denied
21928,10084,Nice Nice...,Approved
21929,10051,Nice Nice...,Approved
21930,10126,Bad bad...,Denied
21931,10043,Nice Nice...,Approved
21932,10049,Nice Nice...,Approved
21933,10011,Nice Nice...,Approved
21934,10091,Bad bad...,Denied
21935,10052,Bad bad...,Denied
21936,10147,Nice Nice...,Approved
21937,10071,Bad bad...,Denied
21938,10033,Nice Nice...,Approved
21939,10010,Bad bad...,Denied
21940,10028,Nice Nice...,Approved
21941,10044,Nice Nice...,Approved
21942,10137,Nice Nice...,Approved
21943,10089,Nice Nice...,Approved
21944,10014,Nice Nice...,Approved
21945,10029,Bad bad...,Denied
21946,10040,Bad bad...,Denied
21947,10138,Bad bad...,Denied
21948,10021,Nice Nice...,Approved
21949,10132,Nice Nice...,Approved
21950,10140,Bad bad...,Denied
21951,10062,Nice Nice...,Approved
21952,10077,Nice Nice...,Approved
21953,10117,Nice Nice...,Approved
21954,10126,Bad bad...,Denied
21955,10067,Bad bad...,Denied
21956,10018,Bad bad...,Denied
21957,10119,Nice Nice...,Approved
21958,10095,Nice Nice...,Approved
21959,10004,Bad bad...,Denied
21960,10022,Nice Nice...,Approved
21961,10120,Nice Nice...,Approved
21962,10113,Nice Nice...,Approved
21963,10056,Nice Nice...,Approved
21964,10134,Bad bad...,Denied
21965,10066,Bad bad...,Denied
21966,10105,Nice Nice...,Approved
21967,10123,Nice Nice...,Approved
21968,10059,Bad bad...,Denied
21969,10103,Bad bad...,Denied
21970,10068,Nice Nice...,Approved
21971,10092,Nice Nice...,Approved
21972,10071,Nice Nice...,Approved
21973,10125,Nice Nice...,Approved
21974,10048,Nice Nice...,Approved
21975,10058,Nice Nice...,Approved
21976,10099,Nice Nice...,Approved
21977,10046,Nice Nice...,Approved
21978,10146,Bad bad...,Denied
21979,10016,Nice Nice...,Approved
21980,10083,Nice Nice...,Approved
21981,10114,Bad bad...,Denied
21982,10125,Nice Nice...,Approved
21983,10047,Nice Nice...,Approved
21984,10028,Nice Nice...,Approved
21985,10063,Bad bad...,Denied
21986,10107,Bad bad...,Denied
21987,10033,Bad bad...,Denied
21988,10008,Nice Nice...,Approved
21989,10031,Nice Nice...,Approved
21990,10126,Bad bad...,Denied
21991,10036,Nice Nice...,Approved
21992,10083,Nice Nice...,Approved
21993,10111,Bad bad...,Denied
21994,10111,Nice Nice...,Approved
21995,10070,Nice Nice...,Approved
21996,10086,Nice Nice...,Approved
21997,10026,Bad bad...,Denied
21998,10084,Nice Nice...,Approved
21999,10105,Bad bad...,Denied
22000,10029,Bad bad...,Denied
20001,10119,Nice Nice...,Approved
20002,10099,Nice Nice...,Approved
20003,10141,Bad bad...,Denied
20004,10033,Nice Nice...,Approved
20005,10047,Nice Nice...,Approved
20006,10081,Nice Nice...,Approved
20007,10129,Nice Nice...,Approved
20008,10093,Bad bad...,Denied
20009,10033,Nice Nice...,Approved
20010,10021,Bad bad...,Denied
20011,10089,Bad bad...,Denied
20012,10124,Bad bad...,Denied
20013,10013,Nice Nice...,Approved
20014,10043,Nice Nice...,Approved
20015,10020,Nice Nice...,Approved
20016,10150,Nice Nice...,Approved
20017,10076,Nice Nice...,Approved
20018,10138,Bad bad...,Denied
20019,10012,Nice Nice...,Approved
20020,10124,Nice Nice...,Approved
20021,10102,Nice Nice...,Approved
20022,10012,Bad bad...,Denied
20023,10145,Bad bad...,Denied
20024,10133,Bad bad...,Denied
20025,10103,Bad bad...,Denied
20026,10120,Nice Nice...,Approved
20027,10109,Bad bad...,Denied
20028,10071,Bad bad...,Denied
20029,10043,Bad bad...,Denied
20030,10124,Bad bad...,Denied
20031,10018,Nice Nice...,Approved
20032,10045,Bad bad...,Denied
20033,10002,Bad bad...,Denied
20034,10070,Bad bad...,Denied
20035,10015,Nice Nice...,Approved
20036,10116,Bad bad...,Denied
20037,10091,Nice Nice...,Approved
20038,10018,Nice Nice...,Approved
20039,10028,Nice Nice...,Approved
20040,10101,Nice Nice...,Approved
20041,10113,Nice Nice...,Approved
20042,10147,Bad bad...,Denied
20043,10072,Nice Nice...,Approved
20044,10094,Nice Nice...,Approved
20045,10129,Bad bad...,Denied
20046,10006,Bad bad...,Denied
20047,10129,Bad bad...,Denied
20048,10064,Nice Nice...,Approved
20049,10009,Bad bad...,Denied
20050,10061,Nice Nice...,Approved
20051,10091,Nice Nice...,Approved
20052,10044,Nice Nice...,Approved
20053,10121,Nice Nice...,Approved
20054,10113,Nice Nice...,Approved
20055,10129,Bad bad...,Denied
20056,10013,Nice Nice...,Approved
20057,10091,Nice Nice...,Approved
20058,10014,Nice Nice...,Approved
20059,10091,Nice Nice...,Approved
20060,10053,Nice Nice...,Approved
20061,10016,Nice Nice...,Approved
20062,10027,Nice Nice...,Approved
20063,10041,Nice Nice...,Approved
20064,10127,Bad bad...,Denied
20065,10098,Nice Nice...,Approved
20066,10050,Bad bad...,Denied
20067,10119,Bad bad...,Denied
20068,10128,Bad bad...,Denied
20069,10106,Bad bad...,Denied
20070,10143,Nice Nice...,Approved
20071,10143,Bad bad...,Denied
20072,10052,Bad bad...,Denied
20073,10117,Bad bad...,Denied
20074,10050,Nice Nice...,Approved
20075,10104,Nice Nice...,Approved
20076,10130,Bad bad...,Denied
20077,10144,Bad bad...,Denied
20078,10056,Nice Nice...,Approved
20079,10145,Bad bad...,Denied
20080,10075,Bad bad...,Denied
20081,10122,Nice Nice...,Approved
20082,10114,Nice Nice...,Approved
20083,10098,Nice Nice...,Approved
20084,10115,Bad bad...,Denied
20085,10008,Bad bad...,Denied
20086,10087,Nice Nice...,Approved
20087,10001,Bad bad...,Denied
20088,10054,Nice Nice...,Approved
20089,10074,Bad bad...,Denied
20090,10008,Nice Nice...,Approved
20091,10030,Nice Nice...,Approved
20092,10017,Bad bad...,Denied
20093,10050,Bad bad...,Denied
20094,10042,Nice Nice...,Approved
20095,10150,Nice Nice...,Approved
20096,10101,Nice Nice...,Approved
20097,10065,Nice Nice...,Approved
20098,10143,Nice Nice...,Approved
20099,10043,Bad bad...,Denied
20100,10130,Bad bad...,Denied
20101,10105,Bad bad...,Denied
20102,10124,Bad bad...,Denied
20103,10102,Bad bad...,Denied
20104,10013,Bad bad...,Denied
20105,10103,Nice Nice...,Approved
20106,10098,Bad bad...,Denied
20107,10079,Nice Nice...,Approved
20108,10092,Bad bad...,Denied
20109,10005,Nice Nice...,Approved
20110,10021,Bad bad...,Denied
20111,10064,Nice Nice...,Approved
20112,10087,Bad bad...,Denied
20113,10120,Nice Nice...,Approved
20114,10041,Bad bad...,Denied
20115,10010,Bad bad...,Denied
20116,10052,Bad bad...,Denied
20117,10117,Bad bad...,Denied
20118,10146,Bad bad...,Denied
20119,10099,Nice Nice...,Approved
20120,10034,Bad bad...,Denied
20121,10022,Nice Nice...,Approved
20122,10044,Nice Nice...,Approved
20123,10004,Bad bad...,Denied
20124,10113,Nice Nice...,Approved
20125,10119,Nice Nice...,Approved
20126,10078,Bad bad...,Denied
20127,10104,Nice Nice...,Approved
20128,10130,Bad bad...,Denied
20129,10054,Nice Nice...,Approved
20130,10010,Nice Nice...,Approved
20131,10044,Nice Nice...,Approved
20132,10088,Nice Nice...,Approved
20133,10129,Nice Nice...,Approved
20134,10107,Nice Nice...,Approved
20135,10051,Bad bad...,Denied
20136,10143,Bad bad...,Denied
20137,10035,Nice Nice...,Approved
20138,10083,Bad bad...,Denied
20139,10112,Nice Nice...,Approved
20140,10049,Nice Nice...,Approved
20141,10039,Nice Nice...,Approved
20142,10129,Nice Nice...,Approved
20143,10076,Nice Nice...,Approved
20144,10069,Bad bad...,Denied
20145,10111,Bad bad...,Denied
20146,10010,Bad bad...,Denied
20147,10096,Bad bad...,Denied
20148,10048,Nice Nice...,Approved
20149,10013,Bad bad...,Denied
20150,10010,Bad bad...,Denied
20151,10109,Nice Nice...,Approved
20152,10080,Bad bad...,Denied
20153,10147,Bad bad...,Denied
20154,10150,Bad bad...,Denied
20155,10003,Bad bad...,Denied
20156,10086,Bad bad...,Denied
20157,10018,Nice Nice...,Approved
20158,10098,Nice Nice...,Approved
20159,10088,Nice Nice...,Approved
20160,10088,Nice Nice...,Approved
20161,10147,Bad bad...,Denied
20162,10134,Nice Nice...,Approved
20163,10064,Bad bad...,Denied
20164,10008,Nice Nice...,Approved
20165,10125,Bad bad...,Denied
20166,10029,Nice Nice...,Approved
20167,10083,Bad bad...,Denied
20168,10145,Nice Nice...,Approved
20169,10008,Nice Nice...,Approved
20170,10108,Nice Nice...,Approved
20171,10124,Nice Nice...,Approved
20172,10142,Bad bad...,Denied
20173,10057,Nice Nice...,Approved
20174,10044,Nice Nice...,Approved
20175,10094,Nice Nice...,Approved
20176,10010,Nice Nice...,Approved
20177,10024,Nice Nice...,Approved
20178,10030,Nice Nice...,Approved
20179,10017,Bad bad...,Denied
20180,10133,Nice Nice...,Approved
20181,10034,Bad bad...,Denied
